Time,cpu,mem,replica,requests,responsetime,totalcpu,totalmemory
2020-07-23 11:17:40.990,1.6680922389268178,338145280.0,1.0,162.0,0.877497,2.0,8362713088.0
2020-07-23 11:17:55.990,1.655812523951994,459255808.0,1.0,219.0,2.258618,2.0,8362713088.0
2020-07-23 11:18:10.990,1.6361917684493748,384368640.0,1.0,256.0,1.4439559999999998,2.0,8362713088.0
2020-07-23 11:18:25.990,1.6811464139667647,349573120.0,1.0,259.0,1.4439559999999998,2.0,8362713088.0
2020-07-23 11:18:40.990,1.6612266580004726,415162368.0,1.0,203.0,2.07133,2.0,8362713088.0
2020-07-23 11:18:55.990,1.65595226679152,403529728.0,1.0,147.0,2.07133,2.0,8362713088.0
2020-07-23 11:19:10.990,1.6536277147818172,341159936.0,1.0,99.0,2.07133,2.0,8362713088.0
2020-07-23 11:19:25.990,1.6511446336600155,457105408.0,1.0,96.0,2.07133,2.0,8362713088.0
2020-07-23 11:19:40.990,1.6531240050212304,422154240.0,1.0,96.0,2.07133,2.0,8362713088.0
2020-07-23 11:19:55.990,1.6427918676104272,401428480.0,1.0,95.0,2.07133,2.0,8362713088.0
2020-07-23 11:20:10.990,1.6592304778816238,476979200.0,1.0,94.0,2.07133,2.0,8362713088.0
2020-07-23 11:20:25.990,1.6546284790516461,333471744.0,1.0,95.0,2.07133,2.0,8362713088.0
2020-07-23 11:20:40.990,1.6533578416277244,423055360.0,1.0,94.0,2.07133,2.0,8362713088.0
2020-07-23 11:20:55.990,1.6697462532637535,404033536.0,1.0,94.0,2.07133,2.0,8362713088.0
2020-07-23 11:21:10.990,1.6666960001454485,377081856.0,1.0,93.0,2.07133,2.0,8362713088.0
2020-07-23 11:21:25.990,1.6678069601629106,449941504.0,1.0,95.0,2.07133,2.0,8362713088.0
2020-07-23 11:21:40.990,1.6643431633970298,417267712.0,1.0,95.0,2.07133,2.0,8362713088.0
2020-07-23 11:21:55.990,1.664072307847557,503402496.0,1.0,95.0,2.07133,2.0,8362713088.0
2020-07-23 11:22:10.990,1.6647723270181816,392445952.0,1.0,96.0,2.07133,2.0,8362713088.0
2020-07-23 11:22:25.990,1.6662173047019888,369680384.0,1.0,99.0,1.0591949999999999,2.0,8362713088.0
2020-07-23 11:22:40.990,1.6541193972037385,487796736.0,1.0,131.0,2.29665,2.0,8362713088.0
2020-07-23 11:22:55.990,1.6601491441636376,422748160.0,1.0,186.0,1.1535119999999999,2.0,8362713088.0
2020-07-23 11:23:10.990,1.6438262485954804,449269760.0,1.0,256.0,0.763146,2.0,8362713088.0
2020-07-23 11:23:25.990,1.6721619764917643,334831616.0,1.0,238.0,0.892161,2.0,8362713088.0
2020-07-23 11:23:40.990,1.6686220554363635,446398464.0,1.0,206.0,4.7675,2.0,8362713088.0
2020-07-23 11:23:55.990,1.6577064040545457,434315264.0,1.0,155.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:24:10.990,1.6661532736,390250496.0,1.0,102.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:24:25.990,1.6569598452363634,296968192.0,1.0,100.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:24:40.990,1.640774689602501,346886144.0,1.0,102.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:24:55.990,1.6733818810545449,391073792.0,1.0,99.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:25:10.990,1.6533053981454557,436453376.0,1.0,100.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:25:25.990,1.673965889141423,467656704.0,1.0,99.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:25:40.990,1.6630330059997813,518905856.0,1.0,98.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:25:55.990,1.662340438418182,552357888.0,1.0,98.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:26:10.990,1.648773663818182,410513408.0,1.0,98.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:26:25.990,1.6621467456819765,412041216.0,1.0,100.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:26:40.990,1.6561992650181812,423645184.0,1.0,101.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:26:55.990,1.6634191999090904,425357312.0,1.0,99.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:27:10.990,1.6424740859423286,501567488.0,1.0,99.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:27:25.990,1.6822223218486951,409800704.0,1.0,100.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:27:40.990,1.667491886472727,375574528.0,1.0,111.0,1.9991079999999999,2.0,8362713088.0
2020-07-23 11:27:55.990,1.6733411263385627,460419072.0,1.0,174.0,0.82002,2.0,8362713088.0
2020-07-23 11:28:10.990,1.662619029163637,465780736.0,1.0,224.0,4.499011,2.0,8362713088.0
2020-07-23 11:28:25.990,1.666673024326388,541761536.0,1.0,232.0,4.499011,2.0,8362713088.0
2020-07-23 11:28:40.990,1.6622491884727262,615206912.0,1.0,208.0,4.499011,2.0,8362713088.0
2020-07-23 11:28:55.990,1.66102188558182,456605696.0,1.0,150.0,4.499011,2.0,8362713088.0
2020-07-23 11:29:10.990,1.653485507545456,469065728.0,1.0,104.0,4.499011,2.0,8362713088.0
2020-07-23 11:29:25.990,1.659968297727273,500355072.0,1.0,102.0,4.499011,2.0,8362713088.0
2020-07-23 11:29:40.990,1.6492652090439646,595664896.0,1.0,102.0,4.499011,2.0,8362713088.0
2020-07-23 11:29:55.990,1.647883800992674,378425344.0,1.0,103.0,4.499011,2.0,8362713088.0
2020-07-23 11:30:10.990,1.6409754048545453,435970048.0,1.0,103.0,4.499011,2.0,8362713088.0
2020-07-23 11:30:25.990,1.6459296034363637,477483008.0,1.0,104.0,4.499011,2.0,8362713088.0
2020-07-23 11:30:40.990,1.663319387705007,413872128.0,1.0,104.0,4.499011,2.0,8362713088.0
2020-07-23 11:30:55.990,1.644348084381819,385556480.0,1.0,103.0,4.499011,2.0,8362713088.0
2020-07-23 11:31:10.990,1.6553620940000005,588685312.0,1.0,103.0,4.499011,2.0,8362713088.0
2020-07-23 11:31:25.990,1.6500898933435162,619372544.0,1.0,104.0,4.499011,2.0,8362713088.0
2020-07-23 11:31:40.990,1.6535610554565612,462045184.0,1.0,104.0,4.499011,2.0,8362713088.0
2020-07-23 11:31:55.990,1.664373464254546,586878976.0,1.0,105.0,2.332618,2.0,8362713088.0
2020-07-23 11:32:10.990,1.6668521033492125,567140352.0,1.0,105.0,2.332618,2.0,8362713088.0
2020-07-23 11:32:25.990,1.65798500050909,473100288.0,1.0,108.0,2.332618,2.0,8362713088.0
2020-07-23 11:32:40.990,1.6579877964363638,595288064.0,1.0,114.0,2.332618,2.0,8362713088.0
2020-07-23 11:32:55.990,1.6505932909636352,450527232.0,1.0,174.0,3.524648,2.0,8362713088.0
2020-07-23 11:33:10.990,1.655997854179168,496697344.0,1.0,196.0,4.617769,2.0,8362713088.0
2020-07-23 11:33:25.990,1.6692757289768898,482430976.0,1.0,211.0,0.754769,2.0,8362713088.0
2020-07-23 11:33:40.990,1.649171210872728,475078656.0,1.0,203.0,0.754769,2.0,8362713088.0
2020-07-23 11:33:55.990,1.6516648597272716,439484416.0,1.0,137.0,0.754769,2.0,8362713088.0
2020-07-23 11:34:10.990,1.657180281371586,587390976.0,1.0,113.0,2.593763,2.0,8362713088.0
2020-07-23 11:34:25.990,1.6662340841969374,508456960.0,1.0,108.0,2.593763,2.0,8362713088.0
2020-07-23 11:34:40.990,1.6538026207862104,576684032.0,1.0,108.0,2.593763,2.0,8362713088.0
2020-07-23 11:34:55.990,1.6631577945561653,513761280.0,1.0,107.0,2.593763,2.0,8362713088.0
2020-07-23 11:35:10.990,1.6445720063270428,549367808.0,1.0,107.0,2.593763,2.0,8362713088.0
2020-07-23 11:35:25.990,1.6496858140579274,432988160.0,1.0,108.0,2.593763,2.0,8362713088.0
2020-07-23 11:35:40.990,1.6610914731454547,662179840.0,1.0,108.0,2.593763,2.0,8362713088.0
2020-07-23 11:35:55.990,1.655769123095384,461283328.0,1.0,108.0,2.593763,2.0,8362713088.0
2020-07-23 11:36:10.990,1.6582311170203097,554184704.0,1.0,108.0,2.593763,2.0,8362713088.0
2020-07-23 11:36:25.990,1.654044783014236,509198336.0,1.0,109.0,2.593763,2.0,8362713088.0
2020-07-23 11:36:40.990,1.6700856990181825,483348480.0,1.0,144.0,2.593763,2.0,8362713088.0
2020-07-23 11:36:55.990,1.6604610587090902,580661248.0,1.0,126.0,38.437616999999996,2.0,8362713088.0
2020-07-23 11:37:10.990,1.6518786370181817,511254528.0,1.0,109.0,47.80997,2.0,8362713088.0
2020-07-23 11:37:25.990,1.6600073406421572,644534272.0,1.0,117.0,3.887533,2.0,8362713088.0
2020-07-23 11:37:40.990,1.648950300210918,407334912.0,1.0,151.0,1.372897,2.0,8362713088.0
2020-07-23 11:37:55.990,1.6427774993636846,511799296.0,1.0,224.0,0.575615,2.0,8362713088.0
2020-07-23 11:38:10.990,1.6428782981090904,456900608.0,1.0,284.0,3.828253,2.0,8362713088.0
2020-07-23 11:38:25.990,1.6591095896983699,487452672.0,1.0,266.0,3.828253,2.0,8362713088.0
2020-07-23 11:38:40.990,1.660939414934816,597921792.0,1.0,206.0,3.828253,2.0,8362713088.0
2020-07-23 11:38:55.990,1.6553230315806693,577314816.0,1.0,152.0,3.828253,2.0,8362713088.0
2020-07-23 11:39:10.990,1.6608793648083493,529653760.0,1.0,113.0,3.828253,2.0,8362713088.0
2020-07-23 11:39:25.990,1.6518049086694053,651378688.0,1.0,113.0,3.828253,2.0,8362713088.0
2020-07-23 11:39:40.990,1.6578848097887335,585207808.0,1.0,113.0,3.828253,2.0,8362713088.0
2020-07-23 11:39:55.990,1.6500609308376195,488882176.0,1.0,112.0,3.828253,2.0,8362713088.0
2020-07-23 11:40:10.990,1.6598884582015216,796164096.0,1.0,112.0,3.828253,2.0,8362713088.0
2020-07-23 11:40:25.990,1.6604720194902023,535453696.0,1.0,113.0,3.828253,2.0,8362713088.0
2020-07-23 11:40:40.990,1.6647192973710045,523554816.0,1.0,113.0,3.828253,2.0,8362713088.0
2020-07-23 11:40:55.990,1.649419024235923,455208960.0,1.0,115.0,2.4546840000000003,2.0,8362713088.0
2020-07-23 11:41:10.990,1.6510422725454568,572379136.0,1.0,116.0,3.392852,2.0,8362713088.0
2020-07-23 11:41:25.990,1.6601862184988534,87097344.0,1.0,117.0,1.565008,2.0,8362713088.0
2020-07-23 11:41:40.990,1.658037593309091,87097344.0,1.0,117.0,1.565008,2.0,8362713088.0
2020-07-23 11:41:55.990,1.6597421247499924,87097344.0,1.0,116.0,1.565008,2.0,8362713088.0
2020-07-23 11:42:10.990,1.6493269726737203,87097344.0,1.0,115.0,1.565008,2.0,8362713088.0
2020-07-23 11:42:25.990,1.6662130149818193,87097344.0,1.0,115.0,1.565008,2.0,8362713088.0
2020-07-23 11:42:40.990,1.6419646268773416,87097344.0,1.0,117.0,1.565008,2.0,8362713088.0
2020-07-23 11:42:55.990,1.642727388458601,87097344.0,1.0,119.0,0.875152,2.0,8362713088.0
2020-07-23 11:43:10.990,1.6415424144031134,87097344.0,1.0,166.0,1.03131,2.0,8362713088.0
2020-07-23 11:43:25.990,1.6535369809269251,87097344.0,1.0,152.0,0.6741,2.0,8362713088.0
2020-07-23 11:43:40.990,1.629987614814007,87097344.0,1.0,146.0,0.6741,2.0,8362713088.0
2020-07-23 11:43:55.990,1.6448759963636357,87097344.0,1.0,142.0,0.6741,2.0,8362713088.0
2020-07-23 11:44:10.990,1.6346910419454534,87097344.0,1.0,121.0,0.6741,2.0,8362713088.0
2020-07-23 11:44:25.990,1.6585928453147192,87097344.0,1.0,118.0,0.6741,2.0,8362713088.0
2020-07-23 11:44:40.990,1.6640632002363638,87097344.0,1.0,119.0,0.6741,2.0,8362713088.0
2020-07-23 11:44:55.990,1.6411682919197061,87097344.0,1.0,117.0,0.6741,2.0,8362713088.0
2020-07-23 11:45:10.990,1.6331451692363657,87097344.0,1.0,117.0,0.6741,2.0,8362713088.0
2020-07-23 11:45:25.990,1.548145980582366,87097344.0,1.0,119.0,0.6741,2.0,8362713088.0
2020-07-23 11:45:40.990,1.1857236906126856,87097344.0,1.0,119.0,0.6741,2.0,8362713088.0
2020-07-23 11:45:55.990,0.7674084280051975,87097344.0,1.0,120.0,0.6741,2.0,8362713088.0
2020-07-23 11:46:10.990,0.2965144709396896,87097344.0,1.0,118.0,0.6741,2.0,8362713088.0
