Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,requests,responsetime,totalcpuUtilization,totalmemoryUtilization
2020-08-27 01:37:27.081,57.55648069446833,0.006399999999999926,0.0,43417.6,5.991888046264648,17138.8,26458.888888888887,50.0,1308.0,1.744880355,67.41851119325291,9.155092703325481
2020-08-27 01:37:42.081,49.162217360356834,0.006577777777777764,0.0,38138.31111111111,5.904436111450195,16930.355555555554,27021.155555555553,50.0,1307.0,1.487796192,67.43333333333341,9.253946481441284
2020-08-27 01:37:57.081,55.06550234681909,0.006311111111111087,0.0,40960.0,5.083203315734863,17048.133333333335,26462.688888888886,50.0,1314.0,2.377720783,67.43333333333341,9.253946481441284
2020-08-27 01:38:12.081,39.436086739557695,0.0056888888888888935,0.0,39139.55555555555,4.836130142211914,17061.355555555554,27806.8,50.0,1312.0,0.827823087,67.38327153769438,9.351265974437496
2020-08-27 01:38:27.081,55.83815663248496,0.005244444444444538,0.0,41324.08888888888,5.142927169799805,17078.155555555553,26410.577777777777,50.0,1313.0,0.947296926,67.38327153769438,9.351265974437496
2020-08-27 01:38:42.081,40.86501719048955,0.005511111111111056,0.0,42416.35555555555,5.393862724304199,16868.355555555554,26893.8,50.0,1314.0,1.5389686919999999,67.45555555555566,9.148492698968514
2020-08-27 01:38:57.081,59.4942148841046,0.006311111111111087,0.0,46603.37777777777,6.0646772384643555,16970.688888888886,25703.022222222222,50.0,1314.0,1.52163026,67.45555555555566,9.148492698968514
2020-08-27 01:39:12.081,46.07935319314314,0.00613333333333325,0.0,46057.24444444444,5.698752403259277,16942.333333333332,26972.533333333333,50.0,1317.0,0.666058892,67.60740740740735,8.982023501560327
2020-08-27 01:39:27.081,59.69126745695331,0.005422222222222217,0.0,43053.51111111111,5.970501899719238,18352.866666666665,26789.755555555555,50.0,1312.0,1.750760268,67.60740740740735,8.982023501560327
2020-08-27 01:39:42.081,48.51016878039272,0.004799893335703675,0.0,40503.98880024888,6.016206741333008,18174.507233172597,28189.12913046377,50.0,1307.0,1.108493217,67.41666666666676,9.17880562536713
2020-08-27 01:39:57.081,60.8151101856801,0.0048888888888890215,0.0,41779.2,5.144691467285156,19832.11111111111,29236.755555555555,50.0,1308.0,2.9660858400000003,67.41666666666676,9.17880562536713
2020-08-27 01:40:12.081,52.60332519478047,0.005066666666666701,0.0,48332.8,5.833196640014648,18444.4,30874.533333333333,50.0,1300.0,0.512020294,67.2537115224599,9.241647616119456
2020-08-27 01:40:27.081,61.35705074497832,0.0055112335829684556,0.0,49790.26200582235,5.737090110778809,18487.944176537258,29445.34322984955,50.0,1305.0,2.021920731,67.2537115224599,9.241647616119456
2020-08-27 01:40:42.081,51.175964007168616,0.0056888888888888935,0.0,48605.86666666667,5.165743827819824,16796.42222222222,28471.8,50.0,1310.0,1.563213861,67.4807692845849,9.01938287336243
2020-08-27 01:40:57.081,59.28885903125393,0.005422222222222217,0.0,41870.22222222222,5.003714561462402,16907.62222222222,26253.62222222222,50.0,1305.0,0.7236495089999999,67.4807692845849,9.01938287336243
2020-08-27 01:41:12.081,48.16797011214718,0.005244444444444538,0.0,40140.8,5.368638038635254,16920.11111111111,27673.066666666666,50.0,1312.0,0.782115702,67.49814497935346,8.769200070412959
2020-08-27 01:41:27.081,60.1073222708169,0.00515555555555554,0.0,40413.86666666667,5.320143699645996,17022.266666666666,26166.533333333333,50.0,1309.0,0.464018667,67.49814497935346,8.769200070412959
2020-08-27 01:41:42.081,52.198765028834906,0.005511111111111056,0.0,39685.688888888886,5.808758735656738,16909.0,27069.44444444444,50.0,1307.0,2.331503825,67.41852353898304,9.077061773435148
2020-08-27 01:41:57.081,56.002588297905355,0.0056888888888888935,0.0,41324.08888888888,5.749797821044922,16913.82222222222,25553.177777777775,50.0,1308.0,1.4396034469999999,67.41852353898304,9.077061773435148
2020-08-27 01:42:12.081,48.75058693348947,0.005066441491489144,0.0,40685.12510555087,5.49778938293457,16929.269810230657,27678.48095640194,50.0,1312.0,0.8356427609999999,67.40926407396707,9.05975404696352
2020-08-27 01:42:27.081,60.78845392462255,0.005866666666666731,0.0,43690.666666666664,5.1209211349487305,17072.044444444444,26503.755555555555,50.0,1316.0,2.658354117,67.40926407396707,9.05975404696352
2020-08-27 01:42:42.081,34.08568260678859,0.005422222222222217,0.0,41324.08888888888,5.314469337463379,17092.977777777778,28114.82222222222,50.0,1313.0,1.000284428,67.5703672427288,9.148135510732232
2020-08-27 01:42:57.081,59.71363868560119,0.00604471309836005,0.0,43510.556024712205,5.260038375854492,16996.799857771457,25998.799946664298,50.0,1312.0,1.65166752,67.5703672427288,9.148135510732232
2020-08-27 01:43:12.081,41.83780178435992,0.005511111111111056,0.0,40231.82222222222,4.7827959060668945,16891.71111111111,27116.866666666665,50.0,1308.0,1.043715193,67.36709541000187,8.967581421910587
2020-08-27 01:43:27.081,58.85863304167685,0.005599999999999896,0.0,41688.177777777775,4.990482330322266,16891.333333333332,25395.755555555555,50.0,1305.0,1.819325493,67.36709541000187,8.967581421910587
2020-08-27 01:43:42.081,57.23699444717424,0.005511111111111056,0.0,41051.022222222215,5.174469947814941,16897.222222222223,27194.666666666668,50.0,1304.0,0.971031876,67.27778238672897,9.150806349253534
2020-08-27 01:43:57.081,60.889162669408215,0.005422222222222217,0.0,45693.15555555555,5.832624435424805,17157.62222222222,26647.28888888889,50.0,1308.0,2.42592435,67.27778238672897,9.150806349253534
2020-08-27 01:44:12.081,52.47746734099671,0.005687751338621169,0.0,44136.950387700235,5.751276016235352,17074.27403408207,28067.342087138128,50.0,1304.0,0.5194875560000001,67.27777777777773,9.083036682335006
2020-08-27 01:44:27.081,61.407460259541324,0.005511111111111056,0.0,41870.22222222222,5.941367149353027,18398.177777777775,27539.44444444444,50.0,1304.0,2.453376591,67.27777777777773,9.083036682335006
2020-08-27 01:44:42.081,53.03839428406902,0.005955555555555571,0.0,38866.48888888888,6.149840354919434,18088.222222222223,28074.4,50.0,1309.0,0.883800343,67.37963547312128,9.148184241785144
2020-08-27 01:44:57.081,61.93820002142939,0.005423306883598937,0.0,40512.99148718633,5.792832374572754,19718.810428752422,29098.530817274568,50.0,1304.0,1.379898173,67.37963547312128,9.148184241785144
2020-08-27 01:45:12.081,47.95067429220901,0.006488888888888923,0.0,46694.4,5.314350128173828,18386.8,30293.577777777777,50.0,1306.0,2.194101898,67.24543760603974,9.065826375265962
2020-08-27 01:45:27.081,58.69008876343097,0.00604444444444441,0.0,46876.444444444445,5.457830429077148,18481.866666666665,29189.022222222222,50.0,1308.0,1.4123980200000001,67.24543760603974,9.065826375265962
2020-08-27 01:45:42.081,48.75312136701112,0.006933333333333438,0.0,46239.288888888885,5.169320106506348,16968.91111111111,28360.82222222222,50.0,1306.0,0.5588913240000001,67.38888888888886,9.077345902419587
2020-08-27 01:45:57.081,60.71846339962278,0.006222222222222248,0.0,42689.422222222216,5.043506622314453,17061.28888888889,26267.6,50.0,1304.0,0.641310172,67.38888888888886,9.077345902419587
2020-08-27 01:46:12.081,55.29269094523984,0.006666518521810721,0.0,44599.89778004934,5.270957946777344,17039.57689829115,27284.92700162219,50.0,1307.0,1.6395992080000001,67.53703164597074,9.123391627966388
2020-08-27 01:46:27.081,61.47355389710195,0.005599999999999896,0.0,44418.84444444444,5.832004547119141,16964.222222222223,26031.888888888887,50.0,1309.0,0.886041528,67.53703164597074,9.123391627966388
2020-08-27 01:46:42.081,46.30096683148711,0.005511111111111056,0.0,41961.24444444444,5.606794357299805,16871.088888888888,26986.82222222222,50.0,1311.0,1.453871494,67.3925878599772,8.984337160089833
2020-08-27 01:46:57.081,60.6218501420296,0.005155670126002784,0.0,44328.80730682904,5.308818817138672,16951.44336540812,26646.41436476366,50.0,1313.0,1.230044864,67.3925878599772,8.984337160089833
